0,ACCURACY,MAXDRAWDOWN,EQUITY,EQUITY/MDD,TRAIN_SIZE,TEST_SIZE,FEATURE_SIZE,MIN_SAMPLES_LEAF,MAX_DEPTH,N_ESTIMATORS,LOSS
574,0.497084548,73837.5,-21950,-0.29727442,450,200,4,15,6,500,DEVIANCE
575,0.505652054,43912.5,-13162.5,-0.299743809,1000,100,7,10,6,100,DEVIANCE
576,0.494473269,42950,-13112.5,-0.305296857,200,150,7,10,6,50,DEVIANCE
577,0.504781223,76787.5,-23575,-0.307016116,1000,500,7,15,6,100,DEVIANCE
578,0.49878876,48787.5,-15250,-0.312580067,450,100,4,15,6,1000,DEVIANCE
579,0.506013986,48550,-15600,-0.321318229,1000,150,7,10,6,500,DEVIANCE
580,0.512894813,69037.5,-22800,-0.330255296,1000,500,7,15,3,100,DEVIANCE
581,0.509504608,43150,-14462.5,-0.335168019,1000,500,4,10,6,1000,DEVIANCE
582,0.499266145,65487.5,-22437.5,-0.342622638,450,150,4,15,6,100,DEVIANCE
583,0.510866416,50800,-17450,-0.343503937,1000,500,7,10,6,500,DEVIANCE
584,0.499103943,52212.5,-18137.5,-0.347378501,200,100,7,10,3,500,DEVIANCE
585,0.500224014,43925,-15612.5,-0.355435401,200,100,7,15,3,500,DEVIANCE
586,0.507857734,63937.5,-24137.5,-0.377517107,1000,100,7,10,3,100,DEVIANCE
587,0.509953641,38387.5,-14575,-0.379680886,1000,200,7,15,3,100,DEVIANCE
588,0.500680272,69925,-26550,-0.379692528,200,100,2,10,3,100,DEVIANCE
589,0.510416667,48675,-19125,-0.392912173,1500,200,2,15,3,500,DEVIANCE
590,0.500896057,74550,-30137.5,-0.404258887,200,100,7,15,6,50,DEVIANCE
591,0.49469885,47612.5,-19937.5,-0.418745077,200,150,7,10,6,100,DEVIANCE
592,0.505087209,44262.5,-18575,-0.419655465,450,100,4,10,6,100,DEVIANCE
593,0.502377622,65025,-27525,-0.423298731,1000,150,7,10,3,1000,DEVIANCE
594,0.513776882,55000,-24350,-0.442727273,1500,500,4,15,3,1000,DEVIANCE
595,0.5,74425,-33187.5,-0.44591871,1000,500,4,10,6,500,DEVIANCE
596,0.505136986,65012.5,-29087.5,-0.447413959,450,150,4,10,6,1000,DEVIANCE
597,0.499300699,70200,-32350,-0.460826211,1000,150,7,10,6,1000,DEVIANCE
598,0.501133787,70012.5,-32425,-0.463131584,200,100,2,10,3,50,DEVIANCE
599,0.506681211,93825,-45525,-0.485211831,1000,200,7,10,3,1000,DEVIANCE
600,0.502343535,59875,-30712.5,-0.512943633,1000,100,7,15,3,500,DEVIANCE
601,0.514448925,94512.5,-50250,-0.531675704,1500,500,4,15,6,1000,DEVIANCE
602,0.503149225,72937.5,-38950,-0.534018852,450,100,4,15,6,50,DEVIANCE
603,0.502619245,66000,-35262.5,-0.534280303,1000,100,7,15,6,1000,DEVIANCE
604,0.501499864,37712.5,-20200,-0.535631422,1000,200,7,10,6,100,DEVIANCE
605,0.50130397,72837.5,-39750,-0.54573537,1000,500,7,10,6,100,DEVIANCE
606,0.506681211,33275,-18250,-0.548459805,1000,200,7,15,6,100,DEVIANCE
607,0.505590401,68675,-39750,-0.578813251,1000,200,7,10,3,500,DEVIANCE
608,0.501712329,64962.5,-37612.5,-0.578987878,450,150,4,10,6,500,DEVIANCE
609,0.492142266,74850,-43337.5,-0.578991316,1000,100,7,10,3,500,DEVIANCE
610,0.492225462,84362.5,-48975,-0.580530449,450,200,4,15,6,1000,DEVIANCE
611,0.502894955,44125,-26062.5,-0.590651558,1000,100,7,10,6,1000,DEVIANCE
612,0.505148005,76100,-45175,-0.593626807,1500,150,2,15,3,500,DEVIANCE
613,0.502895753,73887.5,-45950,-0.621891389,1500,150,2,15,3,1000,DEVIANCE
614,0.502016129,52262.5,-33212.5,-0.635493901,200,100,7,15,3,100,DEVIANCE
615,0.498776908,66562.5,-42862.5,-0.643943662,450,150,4,15,3,1000,DEVIANCE
616,0.505376344,58487.5,-39737.5,-0.679418679,1000,100,7,15,6,50,DEVIANCE
617,0.499035015,65625,-45612.5,-0.695047619,1000,100,7,15,6,100,DEVIANCE
618,0.493639922,71862.5,-50587.5,-0.703948513,450,150,4,15,6,1000,DEVIANCE
619,0.501499864,41350,-30025,-0.726118501,1000,200,7,10,6,50,DEVIANCE
620,0.509135533,34525,-26200,-0.758870384,1000,200,7,15,3,500,DEVIANCE
621,0.497798434,94825,-73612.5,-0.776298445,450,150,4,15,3,500,DEVIANCE
622,0.499035015,67962.5,-55337.5,-0.814235792,1000,100,7,15,3,1000,DEVIANCE
623,0.498879928,59637.5,-48762.5,-0.817648292,200,100,7,15,3,50,DEVIANCE
624,0.491682975,93875,-80887.5,-0.861651132,450,150,4,15,6,500,DEVIANCE
